Id,Closeness_centrality,Betweeness_centrality,Clustering_Coefficient,Popularity_score
7pCSleSLYSpqJaWfDzBr1q,0.212215952417264,0.0,0,5
4i40XJ8rfpoznfFTdAcRgL,0.212215952417264,0.0,0,38
02i5S2ZvFZTFVSlhO7umae,0.2271651293771937,0.0,0,61
4b3MWJACM6T1QwGKoFe7pp,0.2656041229242222,7.105973440546583e-05,0.2,57
0gzwXezN4IUHAwLufA6YcX,0.2546436087473694,8.067032730619356e-06,0,51
63iLDTZb43E6k8Ign6voma,0.2607758620689655,3.8080000074920784e-05,0.2,89
1RyvyyTE3xzB2ZywiAwp0i,0.2946532556908417,0.001957168579422874,0.5,93
1vyhD5VmyZ7KMfW5gqLgo5,0.27035166116184184,0.0034461426595335533,0,81
4DdkRBBYG6Yk9Ka8tdJ9BW,0.29452852153667053,0.006312667301793553,0.2222222222222222,82
5fMUXHkw8R8eOP2RNVYEZX,0.2517640673059526,0.0,0,48
292jMVlKq180yzi8WRaVU6,0.2517640673059526,0.0,0,77
77AiFEVeAVj2ORpC85QVJs,0.2557904411764706,0.0001785400698269211,0,76
5zctI4wO9XSKS8XwcnqEHk,0.28017718715393136,0.0008255763665110699,0,81
2LRoIwlKmHjgvigdNGBHNo,0.25313807531380755,0.0,1.0,78
4m6ubhNsdwF4psNf3R8kwR,0.25265546981389014,0.0009258213328201873,0,85
1bAftSH8umNcGZ0uyV7LMg,0.2517640673059526,0.0,0,81
0VRj0yCOv2FXJNP47XQnx5,0.29288570827194277,0.0016317456860076025,0.3333333333333333,70
7DUTsWY3RBd64vh8UtgtYA,0.2517640673059526,0.0,0,77
1fctva4kpRbg2k3v7kwRuS,0.28017718715393136,0.0008255763665110699,0,76
2kXKa3aAFngGz2P4GjG5w2,0.25483014375972896,0.0005595269398277368,0,58
1XKjtpH5P81gpOXDB91IEB,0.2517640673059526,0.0,0,67
0Tob4H0FLtEONHU1MjpUEp,0.2517640673059526,0.0,0,74
1pPmIToKXyGdsCF6LmqLmI,0.2808841340331046,0.000806169319496572,0,69
1jSjfSgDjedJdi5MoyRu78,0.2517640673059526,0.0,0,45
4vMqUgYCfYz3OdXzeVcMhV,0.2252894033837934,0.0,0,68
5icKdCmMhNMYoAzVBAWt39,0.24208420320111343,0.0,0,66
7tmTvmqgTBcX88ZrSHByrD,0.26286955700387266,0.00045637504488975583,0.047619047619047616,46
05brE7yGJDmIYlMirfSi0B,0.2643175990122519,0.00016094957222284088,0.3,25
5OIYMOg9lPLouzN3jIerv2,0.24208420320111343,0.0,0,57
14XRgLXin9R3eKTNXBNwos,0.24208420320111343,0.0,0,66
4Ws2otunReOa6BbwxxpCt6,0.25033732121975355,0.0,1.0,29
2lpwUyI6sHgmh1DpEcKYIa,0.24208420320111343,0.0,0,37
3lDgENYLh2dJYNblkop2PT,0.24369527145359018,0.0,1.0,43
7MnyTrRRgDXYHI34Cwej3s,0.24208420320111343,0.0,0,27
7inbx3OpLVuQ4vv9XZO11I,0.24208420320111343,0.0,0,8
257tykSsESarIeP1c0x1TA,0.24208420320111343,0.0,0,8
5rU8rGmfu06jWQMaUitWrJ,0.24208420320111343,0.0,0,17
0ZwmXSD57aQzxCQFzgYzGF,0.24208420320111343,0.0,0,39
4ag7GidgYafjIpFsyPDDpv,0.24208420320111343,0.0,0,22
6AShaEivJLSXztSNG9S71l,0.19197075256949714,0.0,0,63
5oNgAs7j5XcBMzWv3HAnHG,0.24378065872459706,0.0018580850189198535,0,55
0vaKiuLwFJLVU664A8GTjE,0.19197075256949714,0.0,0,53
4bMNzAopkqYTwkBLwMKsF1,0.19197075256949714,0.0,0,52
655963AgkTZeYUvCyodCIL,0.19197075256949714,0.0,0,21
0MkYqs9CaYOelt4rdnUGyv,0.19197075256949714,0.0,0,2
7ouLICmjHTi0F4nZUoxVgc,0.19197075256949714,0.0,0,54
23DYJsw4uSCguIqiTIDtcN,0.19197075256949714,0.0,0,38
5Rtdt9VRU1leFt5fS2q0v1,0.19197075256949714,0.0,0,77
5QdEbQJ3ylBnc3gsIASAT5,0.19197075256949714,0.0,0,66
2RDOrhPqAM4jzTRCEb19qX,0.2430143206426825,0.0013601433189380588,0,28
7dOSKIkrgMD0JH6RdGbvk4,0.2491049051199427,0.0,1.0,37
1PG5WX3LZJHM4p6HO4qMq8,0.2504048947273709,0.0,1.0,36
5FCEwEMCP5iSEZJelZ0hbH,0.2491049051199427,0.0,1.0,50
1wmD3O9TEeshZVuFVgpm0g,0.24082727587400485,0.0,0,48
7MBNcpWHn8RTZFUQv5fNPp,0.24082727587400485,0.0,0,37
4CSFu5TxKb1Z2GeO1LxZU4,0.27804975522030173,0.0010704237643996961,0.17857142857142858,28
7iVVD587txD0Pa06vzmsin,0.1884990517474939,0.0,0,46
3nW7Xw52V74rD3XkfTKC56,0.1884990517474939,0.0,0,44
5027tm2USoMfZicCl3mYFw,0.23172356369691924,0.00012532396028766435,0,38
6Hfy8idNYqB0iujetabAGj,0.1884990517474939,0.0,0,36
6teA0iL48dx7Cg7EliZ3gJ,0.1884990517474939,0.0,0,38
17krypRYPb6x6ojBgFuhLx,0.1884990517474939,0.0,0,44
0iLJo0Dem6c216e2jQjQBB,0.1884990517474939,0.0,0,22
6nduD9RyvvvcBBMhLKFyri,0.1884990517474939,0.0,0,32
2aAamzcgx2XyPGJevTZRzz,0.1884990517474939,0.0,0,37
1fTtdB7ppQhdFosmH7nxGR,0.2448315298671593,0.0,0,29
2uGRVapHbRzZMOUaHwu9PD,0.2448315298671593,0.0,0,75
7gZfnEnfiaHzxARJ2LeXrf,0.2780775379696243,0.0020826540216624333,0,32
44nw8R2G8QHYVCavk7d7eL,0.2448315298671593,0.0,0,63
54dqxLAclwu0QSaTwCyCaF,0.2696966760344995,2.9300772993690708e-05,0.8333333333333334,24
2mgrlTPqfbArOHC94hbXn8,0.24696068861478393,0.0,1.0,51
1BvLhDkql2F6d4G5aaajY2,0.24932807740548288,0.0,1.0,17
0ciL46ZLYXNEl18efJi5Lo,0.24656684681491983,8.291275760707235e-06,0,16
1HtBIKVEOTNrX1iE1op7Rs,0.2448315298671593,0.0,0,33
4J0rxYDON5UzQSrZpS5adI,0.2488598765984083,0.0,1.0,49
4sQiXz6GYok2zyqMSHG0MX,0.2801489832897121,0.0012452101250204634,0.4444444444444444,19
5WRU4nVoT4qTTu2e7wOVEf,0.2448315298671593,0.0,0,16
3Yx2QeYcUkwyH0e0oW4MXP,0.2448315298671593,0.0,0,53
6Fd10Q3sQq1NsvpFTlvMsN,0.2671081677704194,0.0003174330701657124,0.5,34
3i6qJrzSztVVKa7C4rhowo,0.2554382744378155,0.0,1.0,15
5vu16RmNafK9rLEMvqRacF,0.2448315298671593,0.0,0,11
7jex7agQ4kU48EZGgD0mez,0.2448315298671593,0.0,0,38
0HIhHN1AjF18APmk5yIEZY,0.2448315298671593,0.0,0,54
6FcVd3KlRxozcLl19FMXu9,0.2662648296976655,4.5863109642929565e-06,0.8333333333333334,12
3ufoz151GN8lddatwZ998s,0.2448315298671593,0.0,0,12
3zglSEvq64QvHFh0VgpQzm,0.2448315298671593,0.0,0,20
672TMrvmIHZhMbe3AldMaf,0.2448315298671593,0.0,0,63
4y5lvMadZv6NAv8RgcCRem,0.24164278892072588,1.6006721449726127e-06,0.6666666666666666,64
0fskdccy6fvnWMNMNPqEro,0.2371942384726839,4.730775395875964e-06,0,35
4ZWezIz4lP1tqeBaO9eoie,0.22290748898678414,0.0,0,6
0s0rnICBYOvsO8RdsnXOpt,0.24731182795698925,0.0,0,1
5tWSKrVd7UAWiGZF7OTMV7,0.24731182795698925,0.0,0,19
3dOrb7nbZX0f0nGEdZLgTx,0.2702204097485193,7.3924835794775e-05,0.6666666666666666,3
4jpp0HAdaw5cPJAcZcspsn,0.24731182795698925,0.0,0,45
4zAJfp9POACU7sGK8EoMrl,0.27236249755333725,0.0005466644013275496,0.4,11
1NRm9MgaO0xcC7WnEvG1y0,0.24731182795698925,0.0,0,40
7CkfnjbIBJisquAJCZv6oU,0.26449344231134764,7.3924835794775e-05,0,2
1AMFe9eoHXZxtzchk7N0YY,0.24731182795698925,0.0,0,1
1UgKLKxeNGbLRcOGFfqmWc,0.24731182795698925,0.0,0,1
76BS5CKD4JXBHsGllacAV0,0.24731182795698925,0.0,0,27
4dLVhtuSzBh5fPam7fNnES,0.266928831766737,3.5548469101711576e-05,0.3333333333333333,27
2eX8GywDmO0LWmhzN1f0Kw,0.2576851851851852,5.279283322481347e-05,0,1
2PrcckSFN1auE9oIBJdSHe,0.24731182795698925,0.0,0,0
37h7B0EdUhJfLC3SDNPTAN,0.24731182795698925,0.0,0,51
0vZAzVAFQL1gKLBPfnXMaS,0.28285394857200935,0.001983095717723289,0.3333333333333333,0
6V0t1yB97VmgdnuUx0z8Ll,0.24731182795698925,0.0,0,1
6hmLrpTWEH3ZCXAd17L4oz,0.24731182795698925,0.0,0,72
0L1f9i3L3fkMNENljDOsjG,0.2845894263217098,0.0022622626513494927,0.25,2
6ye3OXL4LPKzzJLzyzuUSv,0.24731182795698925,0.0,0,78
3KV3p5EY4AvKxOlhGHORLg,0.29713858637625457,0.02132293949706478,0.3333333333333333,30
1Sq6VkcHqHAuFvURbH3sXQ,0.24731182795698925,0.0,0,47
2L8yW8GIoirHEdeW4bWQXq,0.24731182795698925,0.0,0,40
7sV1sLUCpxr8MVlu0GyVU5,0.24731182795698925,0.0,0,23
1j9GGUnKOakzJXzYuaVGWT,0.24731182795698925,0.0,0,42
0LhUDcQWIfiP624KorSrcB,0.24731182795698925,0.0,0,50
7vFpNLbCXbBFs4kFBUlkSl,0.24731182795698925,0.0,0,2
6LjHSk4AlLENz9QferLbK3,0.24731182795698925,0.0,0,0
1cfP0Q5p2SHd0GeB84Vw5A,0.24731182795698925,0.0,0,35
69XeznHT7ZrjHaG9GND72h,0.24731182795698925,0.0,0,16
0kikTbCMM3G5Aun5kDfW9A,0.24731182795698925,0.0,0,1
2DtVJiaCNwzBZBUHGBjXMC,0.24731182795698925,0.0,0,19
6vnub2ipNXlh5InTE9uFyg,0.24731182795698925,0.0,0,21
7xlK7aPJVv1bFCMzgNJg2S,0.24731182795698925,0.0,0,8
2cE90Hs8eh86flCKSkjMec,0.24731182795698925,0.0,0,67
0IF46mUS8NXjgHabxk2MCM,0.24731182795698925,0.0,0,50
0WbqAlM1WvfUD6dF7omThd,0.24731182795698925,0.0,0,35
5jXlKEXCqcJ7eHKJrFCFl9,0.24731182795698925,0.0,0,24
4TK1fbkiTG0inzHy7DlMgT,0.24731182795698925,0.0,0,12
4Ya8HodTVxFH3j4wsAVhRb,0.24731182795698925,0.0,0,20
2IA2rAfPyDDhqqcu6UaSOM,0.24731182795698925,0.0,0,17
6UJBDnjYO94inuYaLVbWBY,0.24731182795698925,0.0,0,19
0p9SsqmppyP3CY3Rp78opc,0.24731182795698925,0.0,0,64
1GhPHrq36VKCY3ucVaZCfo,0.24731182795698925,0.0,0,46
6JGLndnzrQrIFkd8NFha3C,0.24731182795698925,0.0,0,35
3KOzW9NF2ZGwYRo0KfID1R,0.24731182795698925,0.0,0,2
3QCFkdF2hUKovIWky3BrfN,0.24731182795698925,0.0,0,11
09NnhcnFy9QIWWG0bocK4k,0.24731182795698925,0.0,0,14
7aYSw3m3lpP301oyLaJD5H,0.24731182795698925,0.0,0,15
6Yyt8LBmAmuUFG88maQa7p,0.24731182795698925,0.0,0,49
6olWbKW2VLhFCHfOi0iEDb,0.24731182795698925,0.0,0,64
3cQA9WH8liZfeja1DxcDYE,0.24731182795698925,0.0,0,55
3qwabfaWewpfli7hMNM3O8,0.24731182795698925,0.0,0,3
43RL9NZGZ9hsL1c1i1Ny9Q,0.24731182795698925,0.0,0,11
00zF9BolhsRQO5rYiWQ03B,0.24731182795698925,0.0,0,37
3coXUO5EiwR37nzX4xWjIV,0.24731182795698925,0.0,0,12
3DNt15R75JMtjl9xhsv48a,0.24731182795698925,0.0,0,84
0fA0VVWsXO9YnASrzqfmYu,0.2754354711005542,0.002785524099346137,0,60
4l1cKWYW591xnwEGxpUg3J,0.24731182795698925,0.0,0,78
738wLrAtLtCtFOLvQBXOXp,0.24731182795698925,0.0,0,50
187qoiisjzqvj3wsBWLotr,0.24731182795698925,0.0,0,23
7A3tlZNDIzuzFyOQdF0073,0.24731182795698925,0.0,0,17
3D1Uu4cGMjcbsgCy4LMOQ8,0.24731182795698925,0.0,0,30
4M2H1fDQR5ygAi7MMOVxAA,0.24731182795698925,0.0,0,53
43mWhBXSflupNLuNjM5vff,0.24731182795698925,0.0,0,20
2bYg3DwtzQ5LWztZHwbWb3,0.24731182795698925,0.0,0,14
3okXcb81UIfMZlYvnZyjMT,0.24731182795698925,0.0,0,58
7zm3aSdmGiOkTt0aZFSO8R,0.2666986104456157,0.003914213536494743,0,0
5t542dGnsTjN2VxK73pldz,0.24731182795698925,0.0,0,17
6ba49yE0nmAfhXcO84ev4t,0.24731182795698925,0.0,0,1
4WgSk3yXYH6yPt2DDTtCE3,0.24731182795698925,0.0,0,17
3bJ1m5J4CBWcSGa1IPGmTB,0.24731182795698925,0.0,0,12
7eRc9TXxTREjdnKTyUmxNH,0.24731182795698925,0.0,0,28
1XqqyIQYMonHgllb1uysL3,0.24731182795698925,0.0,0,11
67zjOa1s3aBqLx9ffbranq,0.24731182795698925,0.0,0,4
73k3MEeU8n0YGSEn0ZX0mI,0.24731182795698925,0.0,0,38
0S05AeePINj4CeTVMfysIu,0.2492164413002597,0.00072089947529399,0,35
5IpvS5ea4bymk3HpP1jVU4,0.24731182795698925,0.0,0,11
6bjcP1ZIqmou3c70hOlXLv,0.24731182795698925,0.0,0,84
0TnOYISbd1XYRBk9myaseg,0.27680525164113784,0.0029506054035338537,0,0
36QvAzgU0nuhZ7tzXnjGAA,0.24731182795698925,0.0,0,1
4POTW23MAPXcGBGGN1iAgd,0.24731182795698925,0.0,0,75
085pc2PYOi8bGKj0PNjekA,0.28099757673667203,0.004128450378266732,0,38
1LcLsIWOl1Z8vo1wl6bxg2,0.24731182795698925,0.0,0,43
7ngHgvOBZdRQb9ITJfLvdO,0.24731182795698925,0.0,0,10
7HCyR3Rl8qIe31Zp8qmOrH,0.24731182795698925,0.0,0,64
5P2rwRBgIN450RaJxdjYdA,0.26585785250286587,0.00027553126496419357,0,3
5fe8cplLsrVvAksjYFLlm6,0.24731182795698925,0.0,0,19
54xplVPon9LqkbO5PXUCBG,0.24731182795698925,0.0,0,5
41wV1cOzqUg4fIp2wcNATF,0.24731182795698925,0.0,0,0
5YvwCxK8TYOxJdrD8m2d3Y,0.24731182795698925,0.0,0,25
1goerABWhGQPWKhMCZeJ68,0.24731182795698925,0.0,0,30
1aEGBL5nkDSLiar8I79INx,0.24731182795698925,0.0,0,36
6mjJJG5KpgfyY1HfNvK54S,0.25362252802333,6.361405422477669e-05,0,1
2rRuQ8pIwcthWE05nRVhSQ,0.24731182795698925,0.0,0,29
6rE3PqKxYT5TAoOWKonHxw,0.24731182795698925,0.0,0,22
6rDSji8Q7EEWY8s2EoSy2d,0.24731182795698925,0.0,0,32
0e1hn6R8UCfLkpHINwAyXR,0.24731182795698925,0.0,0,30
0PpMaWbHMqUcVYcsF2O9CM,0.24731182795698925,0.0,0,52
5hE6NCoobhyEu6TRSbjOJY,0.24731182795698925,0.0,0,14
0y3YJU1gNAM2vukLw1ifO4,0.24731182795698925,0.0,0,13
3iAzOUnS0pYInEvqC8JCX9,0.24731182795698925,0.0,0,23
7AqtQ161yX7B1509Pq0F6V,0.24731182795698925,0.0,0,40
0ZurilbRp6KwW6dpaw4pEK,0.24731182795698925,0.0,0,64
54QMjE4toDfiCryzYWCpXX,0.24731182795698925,0.0,0,33
5dUIQXIt7WeBKpETFZyTFW,0.24731182795698925,0.0,0,2
57niqrjmI0JKaUV0u8bZC8,0.24731182795698925,0.0,0,21
3MFEdCsv1FtuCLERjzLn4n,0.24731182795698925,0.0,0,3
7oUyVcXQBImhcxXuFixkV0,0.24731182795698925,0.0,0,2
640fN2A7Z8rLPkFDuZXFoq,0.24731182795698925,0.0,0,1
7C2odYpTeK91Eb0N4tokjD,0.24731182795698925,0.0,0,41
7ueDbhgpZaiUxEbiHnwezi,0.23520960108181205,1.4658059173478739e-06,0,25
1YSRIWG2Y6MyFQuU5n4fR5,0.21595406223325833,0.0,0,25
0p4jFEjLC3O1Ds8boG7cAV,0.21595406223325833,0.0,0,19
5PbGXiwDFSQSMmzQ3pP5Jj,0.21595406223325833,0.0,0,11
2ygp1KNMsaJYXKcASSRCjK,0.2044369352824506,0.0,0,39
4BIamAD25vwYldaOWTEsXd,0.2044369352824506,0.0,0,3
6aLhCUbqeCLP4sDqmvlsOq,0.2044369352824506,0.0,0,1
6fJDC1pwisxSDPTMXJU11p,0.2044369352824506,0.0,0,71
6RdcIWVKYYzNzjQRd3oyHS,0.23594743535396354,0.0,1.0,68
3ASAxVN1hNoYfoMcIkzZWL,0.2305907697406579,0.0,0,58
3AVx3OBPIk4pJQllAXoVs1,0.2364686889285411,0.0,1.0,78
1MRiIeZbc0cRuxOafDUCtH,0.24764192916889127,1.2626516382343184e-06,0.6666666666666666,29
1kRbVUJRutFi2672YVtzmx,0.21068968127791657,0.0,0,31
3g1lYR9Y4xwS9tNHAS6iIU,0.23455541508638852,3.282096021183555e-06,0,46
3iYwsCmyIpFw5GLKwL6V77,0.23451588438527007,3.684870288191182e-05,0,33
7eNMxs7VUuMBoGNipu7z5G,0.1959445187636415,2.583209705222191e-07,0,18
6esxRpRlB73YqS63CDjss7,0.19649791710795736,0.0,0,31
6qSHYHYzXW85GAtmmdxZos,0.20310903517734638,0.0,1.0,66
4yUvIAm9mSJyLt1WLrOxAZ,0.2530230020910992,0.000118540398693562,0.26666666666666666,37
71yQbLQFugdyveqNvMrB4x,0.22755519215044973,0.0,0,38
14xtAzXyxJS2s44nVHMCbk,0.22755519215044973,0.0,0,38
6XLKAr0x6aB0V3aAaqAS9h,0.22755519215044973,0.0,0,29
2UsrrmP3HLGxOmocH299Ot,0.24337560122431132,5.433109265481685e-06,0,91
5f7VJjfbwm532GiveGC0ZK,0.2864347468093866,0.0074628472261422385,0.06666666666666667,61
5dPBeuSKtu5vLz1Et8YSVv,0.2548068119392053,2.8711787746104706e-06,0,52
7kG6A2lZMXeaD5YkubF5Kn,0.26062933133545607,0.00013479685356672684,0.4,43
1YzDKK9gJRBqqkL5wxQQTa,0.25773291350250044,3.888614039547431e-06,0,45
1Xn1GTJkWC9sRBzk9A8Jms,0.23927435302209613,0.0,0,15
1pbUYCiulHn04O6UOa2USJ,0.2531150522964984,1.542799423910626e-05,0.3333333333333333,43
7wbY7yXS4tIoKE5iXoOV8z,0.24615248540597912,0.0,0,47
4BrB1p7x1IT8ssky6wdOPT,0.24750978299537532,0.0,1.0,45
4nXNT34X5GQ8yTBttXtbY6,0.2698012603005332,0.00019039886801984623,0.2,50
3GNq6JwYWh8B2xujy6ub04,0.25623791547739616,3.793644367762002e-05,0.5,27
3ZjI6kc92iwO57El1ZneWY,0.24615248540597912,0.0,0,58
0gm1lHoOXAdy5OB4AwFYRr,0.2500449236298293,0.00040072669523324696,0.3333333333333333,20
477AcQLJtkQNljKUPY5dQB,0.24615248540597912,0.0,0,49
32tt1D2COV5Nzf3UWPveHh,0.24615248540597912,0.0,0,11
22pFkk7ANyOri4RunW9te5,0.24750978299537532,0.0,1.0,33
1eKwVaINKkLrCkOQFRVM6g,0.24750978299537532,0.0,1.0,42
4f4ERDE3xkOakb8zOnlaRp,0.24750978299537532,0.0,1.0,29
4YGy6z4x5e4DWNBw0oabzo,0.25121863152193535,0.0,1.0,13
42yhHWo0hyiGuF0daA7S49,0.24750978299537532,0.0,1.0,25
40uUNQbQs3yE3D0SwvOInN,0.24750978299537532,0.0,1.0,28
7b4WvxNQtqlXbprLRUyxt6,0.2542249017995798,0.0,1.0,51
3ylMgftNTGy7cZgkWL82fJ,0.2403904292994731,0.0,0,47
4aDeEL0SUzJZBZbNcVIt3l,0.2403904292994731,0.0,0,47
14PYKTUf8qu1EmY749BURt,0.2403904292994731,0.0,0,47
0Yu21jBSZjHWD3COKkxNie,0.2403904292994731,0.0,0,47
689NVwbmCkas0NcfyXlgxd,0.24576121511833274,3.193512128119311e-05,0,46
6QcAf0VpES2VJU4Ttj686D,0.2403904292994731,0.0,0,53
2WaJkMEav3HhVXRAv6Ugbm,0.2403904292994731,0.0,0,43
7H9TcusDoz60eSTxB0Avxn,0.2403904292994731,0.0,0,25
7ur2nrlYv0h4Yw9AHoFkoI,0.20697605235757846,0.0,0,67
2T4kh33TYdnDesvlQyRst8,0.22365988909426987,0.0,0,66
5iot8OPcosJN9nCl7I5SdK,0.23757896534061806,0.0,1.0,53
6JhUHne9H09NdkTI5E9GSt,0.22365988909426987,0.0,0,61
47z0zz9ZMCn9GBiPRTn5Bc,0.22450790577605678,1.4355499343410467e-06,0,68
7KFOc3T4Xo8DVZt4PWw2qN,0.22365988909426987,0.0,0,38
0dus12DVjr0hoFaUDOz9B5,0.22365988909426987,0.0,0,67
5mjasIBQQPIqA9GV2Ys61h,0.23757896534061806,0.0,1.0,66
2ARH58Hit3yC6ziGdhma23,0.2669544364508393,0.00021800440245401214,0.4666666666666667,63
7tmMPdOmFvdRvbj2aWoiRi,0.2563559322033898,0.00011028031217186896,0,22
0w1tygs4E03BYr5WpL0F0f,0.2492387605230163,9.029944748050656e-06,0.7,32
2ZCJjwGjaitlbuiMo5M08j,0.22622337831246953,0.0,0,5
72e3H6qvR1v7Nx7fXbWZF3,0.22622337831246953,0.0,0,31
33IaFEk7bE56RzlbXCcAxK,0.22622337831246953,0.0,0,35
1BTYkDQkR5iMCYMCpYqRwX,0.2549468669842433,0.0,1.0,11
1YVmYsinsAfeChyjozMjf9,0.22622337831246953,0.0,0,29
6oHCbM8jtvJRe0BjKQ90mD,0.22622337831246953,0.0,0,17
2Ut5MShqxOL5Tx0WloyUJB,0.22622337831246953,0.0,0,38
74GAIbV9WqMEciQF9kgZYj,0.24645766914629827,0.0,1.0,33
7CXOZNLe94CHVKCpCmYIRE,0.23317972350230415,0.0,1.0,47
4xgOj3GP5I1do9ip0MQkLa,0.2576851851851852,0.0003606872011842946,0.17857142857142858,1
5bKbejPjZsWn6H1v0sHutc,0.22622337831246953,0.0,0,7
1XQygTtfSI49VFg5FPE7hg,0.23445661331086773,4.973756745128213e-05,0,16
2Zjwsl2F77mFk94CEcrKDP,0.22622337831246953,0.0,0,55
5FkcU4BVzPptuB6AjobZIL,0.2556259759346009,7.80612638846039e-05,0.13333333333333333,71
0GgY7hjMoGDsX8ZDe2mwds,0.22403799710191596,7.075204779757131e-05,0,68
4TAoP0f9OuWZUesao43xUW,0.22057541412380122,0.0,0,57
3liWfHRnSkAv6oHHuF1i74,0.2243088579027968,0.0,1.0,29
23hTdxGu1uB9NLfW3KmABu,0.20636215334420882,0.0,0,16
3HAwumPgGOSXlZSyGWuLhB,0.20636215334420882,0.0,0,28
0CA0vPSeG4YNObQrpfUq8H,0.20636215334420882,0.0,0,13
6R2MPfE8rbr4Ev1PZw1jl2,0.20636215334420882,0.0,0,25
3DPniGk3KehPU6Z3dOy34Y,0.20636215334420882,0.0,0,26
0PeyvqHvFlYQjI3GfNQqLR,0.20636215334420882,0.0,0,0
4FhFlbHXFRqPvtjpVClMBd,0.20636215334420882,0.0,0,10
4BMGfrq0Wbo29AIy4949de,0.20636215334420882,0.0,0,23
4vTzIgESXBg3CQe66wP2MZ,0.20636215334420882,0.0,0,0
1sgZSy9eP3MciJEXnI8b5R,0.20636215334420882,0.0,0,28
70WMQrrPQeYY9JaPVx1nWf,0.23388520043701153,0.0,0,50
5dacK0fiMwLoV93yBdUrZK,0.19888515686414635,0.0,0,46
3Rz9ULXMl7mfhCCFNnhd5N,0.19888515686414635,0.0,0,33
1ER9LzsW1Innzy3TxS9rvj,0.19888515686414635,0.0,0,68
1kwzW1IszUiq4Gs9BFesvW,0.19888515686414635,0.0,0,75
0GOx72r5AAEKRGQFn3xqXK,0.21257256339749464,0.0011927815036327431,0,65
1ntQKIMIgESKpKoNXVBvQg,0.19888515686414635,0.0,0,69
3YwqjMyrRfuixi2pbgTGCE,0.2112173649058895,0.0,1.0,33
5dBbi6DyGIg8TmWD3pSGJX,0.19888515686414635,0.0,0,64
3dH7pcBScIJQboDyMzUzez,0.19888515686414635,0.0,0,59
2k8fAJK9HbH1FhqVpZL98P,0.19888515686414635,0.0,0,18
68uK8Nx6KBp8QZQi3YMU6L,0.19888515686414635,0.0,0,64
6ytOHdKh4xt4YvF7tz8Zcv,0.22249760153501758,0.000444870285516515,0,23
2dXKh2aHr7RS2RVPlWJoUS,0.19888515686414635,0.0,0,70
2ptKt4yP4mYRZmvi09JYyi,0.19888515686414635,0.0,0,58
6AmKZ6kQdFR64iIiUsRMHT,0.19888515686414635,0.0,0,20
5uYbCz9kK5EStXHUNvJbFr,0.19888515686414635,0.0,0,35
2ublgvX7DlTU8ShDDslYVC,0.19888515686414635,0.0,0,18
6AJmRCudRuw3WQ2MOOTSAE,0.19888515686414635,0.0,0,49
53ZDw5ZHldHJgaUjcJhdGc,0.19888515686414635,0.0,0,12
6RJ7ZcQGU1aTYv4Wps7OkJ,0.19888515686414635,0.0,0,56
1PTl9q5EaEZejVGts7MBLN,0.227778687182845,0.0002834326846651898,0,61
3b5bg1k6N9u31OtzSfK2dP,0.227778687182845,0.0002834326846651898,0,62
32UhRcgdXO6LdLhOpfIdxp,0.19888515686414635,0.0,0,4
5N3KoqGCP2DhGw18IZEqEv,0.19888515686414635,0.0,0,4
6esD7J5Mk2nrIxg1UqcXH1,0.19888515686414635,0.0,0,4
4PP7JQS1us37YZN2Mzkq7S,0.19888515686414635,0.0,0,4
5xt841Ww5PMK3jnqc6Fm0M,0.19888515686414635,0.0,0,39
4PNCV9uLP7AX5G0tWjbn5f,0.19888515686414635,0.0,0,4
3frEgKWoeLiCFEbF56z3Mj,0.19888515686414635,0.0,0,5
7tTVCBkPhpQBWVPNykVi2x,0.19888515686414635,0.0,0,49
2aiM1OfMODFLUXaQgEVPK1,0.23097352477384014,0.0,0,26
2jfgMpVovXK3dgsZVbfheS,0.23097352477384014,0.0,0,48
59rqdbDiB9oXuZggah1syh,0.23097352477384014,0.0,0,12
6Ai2KMepxQDDxQT8n7H6su,0.23097352477384014,0.0,0,21
6ckAZcx0QHpxe6xpmMM79C,0.23097352477384014,0.0,0,6
6ZuteiH883dsQOqLvNORFd,0.23097352477384014,0.0,0,6
7i5SAeMusBcPrOcRPQjSgE,0.23097352477384014,0.0,0,6
1IUTBQ8VDsR8TM3BJN3z42,0.23097352477384014,0.0,0,38
7I5OqFRkQwd3JJvUrCYK5k,0.23097352477384014,0.0,0,18
1TLjuUi7TSdYr2QrxFXexq,0.23097352477384014,0.0,0,22
43TifB5SNCo5q8B6zhZcDm,0.23097352477384014,0.0,0,33
6rU9HFzoXT80f6ITVEgDsb,0.23097352477384014,0.0,0,61
4oPnjkJcLqOim9KJxvIYMz,0.23097352477384014,0.0,0,26
0ABljYibQxyIikf4IxI93Q,0.23097352477384014,0.0,0,61
4WbHbolEKZIhnkO2xv2Lm0,0.23097352477384014,0.0,0,26
0zK2sDuwoLG8PEprXt1e5n,0.23097352477384014,0.0,0,5
76DNqKyNq3LhLgMNvLqAjk,0.23097352477384014,0.0,0,13
1ze3tHq3Xv4KbXhC5UdzNw,0.23097352477384014,0.0,0,4
4rc5LIA04ZnbiCkW87kT3d,0.23097352477384014,0.0,0,0
5T0zgxQ5L46aILrDIOOj28,0.23097352477384014,0.0,0,12
0Q7PymSJSZK4my0WjK1huW,0.23097352477384014,0.0,0,0
5rd5ZIF07fVZfL1QlRO0Gx,0.23097352477384014,0.0,0,6
